> [{cost: 60, cost_one: 3, cost_two: 3}]
> [{cost: 60, cost_one: 2, cost_two: 3}]
> [{cost: 60, cost_one: 3, cost_two: 4}]
> [{cost: 60, cost_one: 3, cost_two: 6}]
> [{cost: 60, cost_one: 2, cost_two: 4}]
> [{cost: 60, cost_one: 3, cost_two: 5}]
> [{cost: 60, cost_one: 2, cost_two: 5}]
> [{cost: 60, cost_one: 0, cost_two: 2}]
> [{cost: 60, cost_one: 0, cost_two: 3}]
> [{cost: 60, cost_one: 1, cost_two: 3}]
> [{cost: 60, cost_one: 3, cost_two: 5}]
> [{cost: 60, cost_one: 2, cost_two: 3}]
> [{cost: 60, cost_one: 2, cost_two: 2}]
> [{cost: 60, cost_one: 3, cost_two: 3}]
> [{cost: 60, cost_one: 2, cost_two: 5}]
> [{cost: 60, cost_one: 3, cost_two: 3}]
> [{cost: 60, cost_one: 1, cost_two: 3}]
> [{cost: 60, cost_one: 0, cost_two: 4}]
> [{cost: 59, cost_one: 3, cost_two: 2}]
> [{cost: 59, cost_one: 2, cost_two: 4}]
> [{cost: 59, cost_one: 0, cost_two: 3}]
> [{cost: 59, cost_one: 2, cost_two: 2}]
> [{cost: 59, cost_one: 2, cost_two: 4}]
> [{cost: 59, cost_one: 2, cost_two: 3}]
> [{cost: 59, cost_one: 3, cost_two: 5}]
> [{cost: 57, cost_one: 3, cost_two: 1}]
> [{cost: 57, cost_one: 1, cost_two: 1}]
> [{cost: 57, cost_one: 2, cost_two: 3}]
> [{cost: 57, cost_one: 1, cost_two: 3}]
> [{cost: 57, cost_one: 4, cost_two: 4}]
> [{cost: 57, cost_one: 2, cost_two: 6}]
> [{cost: 57, cost_one: 2, cost_two: 3}]
> [{cost: 57, cost_one: 2, cost_two: 4}]
> [{cost: 57, cost_one: 1, cost_two: 5}]
> [{cost: 57, cost_one: 2, cost_two: 4}]
> [{cost: 57, cost_one: 3, cost_two: 4}]
> [{cost: 57, cost_one: 2, cost_two: 4}]
> [{cost: 57, cost_one: 0, cost_two: 2}]
> [{cost: 57, cost_one: 2, cost_two: 3}]
> [{cost: 57, cost_one: 2, cost_two: 2}]
> [{cost: 57, cost_one: 2, cost_two: 3}]
> [{cost: 57, cost_one: 3, cost_two: 5}]
> [{cost: 57, cost_one: 1, cost_two: 2}]
> [{cost: 57, cost_one: 3, cost_two: 4}]
> [{cost: 57, cost_one: 1, cost_two: 2}]
> [{cost: 57, cost_one: 2, cost_two: 2}]
> [{cost: 57, cost_one: 2, cost_two: 3}]
> [{cost: 57, cost_one: 2, cost_two: 2}]
> [{cost: 57, cost_one: 2, cost_two: 3}]
> [{cost: 57, cost_one: 3, cost_two: 3}]
> [{cost: 57, cost_one: 2, cost_two: 5}]
> [{cost: 57, cost_one: 1, cost_two: 2}]
> [{cost: 56, cost_one: 3, cost_two: 2}]
> [{cost: 56, cost_one: 2, cost_two: 4}]
> [{cost: 56, cost_one: 1, cost_two: 2}]
> [{cost: 56, cost_one: 2, cost_two: 4}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 2, cost_two: 5}]
> [{cost: 56, cost_one: 3, cost_two: 4}]
> [{cost: 56, cost_one: 3, cost_two: 3}]
> [{cost: 56, cost_one: 2, cost_two: 4}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 2, cost_two: 5}]
> [{cost: 56, cost_one: 2, cost_two: 4}]
> [{cost: 56, cost_one: 3, cost_two: 4}]
> [{cost: 56, cost_one: 2, cost_two: 4}]
> [{cost: 56, cost_one: 3, cost_two: 4}]
> [{cost: 56, cost_one: 3, cost_two: 3}]
> [{cost: 56, cost_one: 3, cost_two: 5}]
> [{cost: 56, cost_one: 2, cost_two: 4}]
> [{cost: 56, cost_one: 2, cost_two: 5}]
> [{cost: 56, cost_one: 2, cost_two: 4}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 3, cost_two: 5}]
> [{cost: 56, cost_one: 3, cost_two: 4}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 1, cost_two: 6}]
> [{cost: 56, cost_one: 1, cost_two: 3}]
> [{cost: 56, cost_one: 2, cost_two: 4}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 3, cost_two: 4}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 3, cost_two: 3}]
> [{cost: 56, cost_one: 3, cost_two: 5}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 3, cost_two: 3}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 1, cost_two: 3}]
> [{cost: 56, cost_one: 1, cost_two: 4}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 2, cost_two: 4}]
> [{cost: 56, cost_one: 4, cost_two: 4}]
> [{cost: 56, cost_one: 2, cost_two: 4}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 2, cost_two: 4}]
> [{cost: 56, cost_one: 1, cost_two: 4}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 2, cost_two: 4}]
> [{cost: 56, cost_one: 3, cost_two: 3}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 2, cost_two: 6}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 3, cost_two: 3}]
> [{cost: 56, cost_one: 1, cost_two: 3}]
> [{cost: 56, cost_one: 2, cost_two: 4}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 2, cost_two: 4}]
> [{cost: 56, cost_one: 2, cost_two: 3}]
> [{cost: 56, cost_one: 2, cost_two: 4}]
> [{cost: 56, cost_one: 1, cost_two: 4}]
> [{cost: 55, cost_one: 3, cost_two: 2}]
> [{cost: 55, cost_one: 3, cost_two: 5}]
> [{cost: 55, cost_one: 3, cost_two: 3}]
> [{cost: 55, cost_one: 2, cost_two: 2}]
> [{cost: 55, cost_one: 1, cost_two: 1}]
> [{cost: 55, cost_one: 2, cost_two: 3}]
> [{cost: 55, cost_one: 2, cost_two: 3}]
> [{cost: 55, cost_one: 2, cost_two: 6}]
> [{cost: 55, cost_one: 1, cost_two: 1}]
> [{cost: 54, cost_one: 2, cost_two: 1}]
> [{cost: 54, cost_one: 2, cost_two: 5}]
> [{cost: 54, cost_one: 1, cost_two: 3}]
> [{cost: 54, cost_one: 3, cost_two: 4}]
> [{cost: 54, cost_one: 2, cost_two: 5}]
> [{cost: 54, cost_one: 2, cost_two: 4}]
> [{cost: 54, cost_one: 2, cost_two: 4}]
> [{cost: 54, cost_one: 3, cost_two: 4}]
> [{cost: 54, cost_one: 3, cost_two: 4}]
> [{cost: 53, cost_one: 2, cost_two: 1}]
> [{cost: 53, cost_one: 2, cost_two: 4}]
> [{cost: 53, cost_one: 2, cost_two: 4}]
> [{cost: 53, cost_one: 3, cost_two: 5}]
> [{cost: 53, cost_one: 3, cost_two: 5}]
> [{cost: 53, cost_one: 3, cost_two: 4}]
> [{cost: 53, cost_one: 1, cost_two: 5}]
> [{cost: 53, cost_one: 2, cost_two: 5}]
> [{cost: 53, cost_one: 3, cost_two: 4}]
> [{cost: 53, cost_one: 3, cost_two: 5}]
> [{cost: 53, cost_one: 2, cost_two: 6}]
> [{cost: 53, cost_one: 3, cost_two: 4}]
> [{cost: 53, cost_one: 1, cost_two: 4}]
> [{cost: 53, cost_one: 3, cost_two: 5}]
> [{cost: 53, cost_one: 1, cost_two: 2}]
> [{cost: 53, cost_one: 1, cost_two: 2}]
> [{cost: 53, cost_one: 2, cost_two: 3}]
> [{cost: 53, cost_one: 1, cost_two: 3}]
> [{cost: 52, cost_one: 3, cost_two: 2}]
> [{cost: 52, cost_one: 2, cost_two: 4}]
> [{cost: 52, cost_one: 2, cost_two: 4}]
> [{cost: 52, cost_one: 2, cost_two: 3}]
> [{cost: 52, cost_one: 1, cost_two: 4}]
> [{cost: 52, cost_one: 1, cost_two: 4}]
> [{cost: 52, cost_one: 2, cost_two: 4}]
> [{cost: 52, cost_one: 2, cost_two: 5}]
> [{cost: 52, cost_one: 2, cost_two: 4}]
> [{cost: 52, cost_one: 1, cost_two: 3}]
> [{cost: 52, cost_one: 2, cost_two: 4}]
> [{cost: 52, cost_one: 2, cost_two: 2}]
> [{cost: 52, cost_one: 3, cost_two: 4}]
> [{cost: 52, cost_one: 3, cost_two: 4}]
> [{cost: 52, cost_one: 1, cost_two: 3}]
> [{cost: 52, cost_one: 2, cost_two: 4}]
> [{cost: 52, cost_one: 2, cost_two: 4}]
> [{cost: 52, cost_one: 2, cost_two: 3}]
> [{cost: 52, cost_one: 2, cost_two: 3}]
> [{cost: 52, cost_one: 3, cost_two: 5}]
> [{cost: 51, cost_one: 2, cost_two: 1}]
> [{cost: 51, cost_one: 2, cost_two: 4}]
> [{cost: 51, cost_one: 3, cost_two: 5}]
> [{cost: 51, cost_one: 2, cost_two: 5}]
> [{cost: 51, cost_one: 2, cost_two: 3}]
> [{cost: 51, cost_one: 3, cost_two: 4}]
> [{cost: 51, cost_one: 2, cost_two: 4}]
> [{cost: 49, cost_one: 4, cost_two: 2}]
> [{cost: 49, cost_one: 3, cost_two: 4}]
> [{cost: 49, cost_one: 3, cost_two: 3}]
> [{cost: 49, cost_one: 3, cost_two: 3}]
> [{cost: 49, cost_one: 1, cost_two: 3}]
> [{cost: 49, cost_one: 3, cost_two: 4}]
> [{cost: 49, cost_one: 1, cost_two: 3}]
> [{cost: 49, cost_one: 2, cost_two: 4}]
> [{cost: 49, cost_one: 2, cost_two: 4}]
> [{cost: 49, cost_one: 1, cost_two: 4}]
> [{cost: 49, cost_one: 3, cost_two: 4}]
> [{cost: 48, cost_one: 3, cost_two: 2}]
> [{cost: 48, cost_one: 2, cost_two: 3}]
> [{cost: 48, cost_one: 1, cost_two: 3}]
> [{cost: 48, cost_one: 3, cost_two: 4}]
> [{cost: 48, cost_one: 2, cost_two: 2}]
> [{cost: 48, cost_one: 3, cost_two: 6}]
> [{cost: 48, cost_one: 2, cost_two: 2}]
> [{cost: 47, cost_one: 3, cost_two: 2}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 2}]
> [{cost: 47, cost_one: 2, cost_two: 3}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 3, cost_two: 3}]
> [{cost: 47, cost_one: 3, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 5}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 3, cost_two: 4}]
> [{cost: 47, cost_one: 1, cost_two: 4}]
> [{cost: 47, cost_one: 3, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 3}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 5}]
> [{cost: 47, cost_one: 2, cost_two: 3}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 3, cost_two: 3}]
> [{cost: 47, cost_one: 4, cost_two: 4}]
> [{cost: 47, cost_one: 3, cost_two: 3}]
> [{cost: 47, cost_one: 3, cost_two: 4}]
> [{cost: 47, cost_one: 1, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 3}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 2}]
> [{cost: 47, cost_one: 3, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 1, cost_two: 5}]
> [{cost: 47, cost_one: 3, cost_two: 4}]
> [{cost: 47, cost_one: 1, cost_two: 2}]
> [{cost: 47, cost_one: 3, cost_two: 6}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 3}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 3}]
> [{cost: 47, cost_one: 2, cost_two: 5}]
> [{cost: 47, cost_one: 3, cost_two: 4}]
> [{cost: 47, cost_one: 1, cost_two: 2}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 3}]
> [{cost: 47, cost_one: 3, cost_two: 4}]
> [{cost: 47, cost_one: 2, cost_two: 5}]
> [{cost: 47, cost_one: 2, cost_two: 3}]
> [{cost: 47, cost_one: 1, cost_two: 3}]
> [{cost: 47, cost_one: 3, cost_two: 3}]
> [{cost: 47, cost_one: 1, cost_two: 3}]
> [{cost: 47, cost_one: 2, cost_two: 3}]
> [{cost: 46, cost_one: 4, cost_two: 3}]
> [{cost: 46, cost_one: 3, cost_two: 5}]
> [{cost: 46, cost_one: 2, cost_two: 3}]
> [{cost: 46, cost_one: 2, cost_two: 6}]
> [{cost: 46, cost_one: 2, cost_two: 3}]
> [{cost: 46, cost_one: 1, cost_two: 3}]
> [{cost: 46, cost_one: 2, cost_two: 4}]
> [{cost: 46, cost_one: 2, cost_two: 2}]
> [{cost: 46, cost_one: 1, cost_two: 4}]
> [{cost: 46, cost_one: 3, cost_two: 4}]
> [{cost: 46, cost_one: 2, cost_two: 2}]
> [{cost: 46, cost_one: 2, cost_two: 4}]
> [{cost: 46, cost_one: 2, cost_two: 4}]
> [{cost: 46, cost_one: 2, cost_two: 3}]
> [{cost: 46, cost_one: 3, cost_two: 4}]
> [{cost: 46, cost_one: 2, cost_two: 3}]
> [{cost: 46, cost_one: 2, cost_two: 3}]
> [{cost: 46, cost_one: 1, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 1}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 3, cost_two: 6}]
> [{cost: 45, cost_one: 2, cost_two: 5}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 1, cost_two: 3}]
> [{cost: 45, cost_one: 3, cost_two: 3}]
> [{cost: 45, cost_one: 3, cost_two: 5}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 1, cost_two: 3}]
> [{cost: 45, cost_one: 3, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 2}]
> [{cost: 45, cost_one: 1, cost_two: 3}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 3, cost_two: 3}]
> [{cost: 45, cost_one: 1, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 1, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 1, cost_two: 3}]
> [{cost: 45, cost_one: 1, cost_two: 4}]
> [{cost: 45, cost_one: 3, cost_two: 5}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 5}]
> [{cost: 45, cost_one: 2, cost_two: 2}]
> [{cost: 45, cost_one: 2, cost_two: 5}]
> [{cost: 45, cost_one: 1, cost_two: 2}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 3, cost_two: 5}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 1, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 2}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 1, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 1, cost_two: 3}]
> [{cost: 45, cost_one: 1, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 2}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 3, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 1, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 2}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 1, cost_two: 3}]
> [{cost: 45, cost_one: 1, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 5}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 2}]
> [{cost: 45, cost_one: 1, cost_two: 3}]
> [{cost: 45, cost_one: 1, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 2}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 2}]
> [{cost: 45, cost_one: 1, cost_two: 4}]
> [{cost: 45, cost_one: 1, cost_two: 4}]
> [{cost: 45, cost_one: 1, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 1, cost_two: 2}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 3, cost_two: 5}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 1, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 5}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 3, cost_two: 5}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 2}]
> [{cost: 45, cost_one: 3, cost_two: 6}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 1, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 5}]
> [{cost: 45, cost_one: 3, cost_two: 3}]
> [{cost: 45, cost_one: 1, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 1, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 6}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 1, cost_two: 2}]
> [{cost: 45, cost_one: 1, cost_two: 4}]
> [{cost: 45, cost_one: 3, cost_two: 3}]
> [{cost: 45, cost_one: 1, cost_two: 1}]
> [{cost: 45, cost_one: 2, cost_two: 5}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 5}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 2}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 1, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 5}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 1, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 3, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 1, cost_two: 2}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 1, cost_two: 3}]
> [{cost: 45, cost_one: 3, cost_two: 4}]
> [{cost: 45, cost_one: 3, cost_two: 5}]
> [{cost: 45, cost_one: 2, cost_two: 5}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 3}]
> [{cost: 45, cost_one: 1, cost_two: 4}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 45, cost_one: 1, cost_two: 2}]
> [{cost: 45, cost_one: 2, cost_two: 4}]
> [{cost: 44, cost_one: 3, cost_two: 2}]
> [{cost: 44, cost_one: 2, cost_two: 2}]
> [{cost: 44, cost_one: 1, cost_two: 3}]
> [{cost: 44, cost_one: 2, cost_two: 4}]
> [{cost: 44, cost_one: 3, cost_two: 5}]
> [{cost: 44, cost_one: 3, cost_two: 4}]
> [{cost: 44, cost_one: 1, cost_two: 3}]
> [{cost: 44, cost_one: 1, cost_two: 3}]
> [{cost: 44, cost_one: 2, cost_two: 5}]
> [{cost: 44, cost_one: 2, cost_two: 6}]
> [{cost: 44, cost_one: 2, cost_two: 3}]
> [{cost: 44, cost_one: 2, cost_two: 4}]
> [{cost: 44, cost_one: 2, cost_two: 5}]
> [{cost: 44, cost_one: 2, cost_two: 5}]
> [{cost: 44, cost_one: 2, cost_two: 2}]
> [{cost: 44, cost_one: 2, cost_two: 4}]
> [{cost: 44, cost_one: 3, cost_two: 3}]
> [{cost: 44, cost_one: 1, cost_two: 4}]
> [{cost: 44, cost_one: 2, cost_two: 3}]
> [{cost: 44, cost_one: 1, cost_two: 4}]
> [{cost: 44, cost_one: 2, cost_two: 5}]
> [{cost: 44, cost_one: 1, cost_two: 2}]
> [{cost: 44, cost_one: 1, cost_two: 1}]
> [{cost: 44, cost_one: 3, cost_two: 4}]
> [{cost: 44, cost_one: 2, cost_two: 3}]
> [{cost: 44, cost_one: 2, cost_two: 4}]
> [{cost: 44, cost_one: 2, cost_two: 2}]
> [{cost: 44, cost_one: 2, cost_two: 3}]
> [{cost: 44, cost_one: 2, cost_two: 4}]
> [{cost: 44, cost_one: 1, cost_two: 4}]
> [{cost: 44, cost_one: 1, cost_two: 3}]
> [{cost: 44, cost_one: 1, cost_two: 1}]
> [{cost: 44, cost_one: 2, cost_two: 4}]
> [{cost: 44, cost_one: 1, cost_two: 1}]
> [{cost: 44, cost_one: 2, cost_two: 3}]
> [{cost: 44, cost_one: 2, cost_two: 4}]
> [{cost: 44, cost_one: 1, cost_two: 2}]
> [{cost: 44, cost_one: 2, cost_two: 5}]
> [{cost: 44, cost_one: 2, cost_two: 3}]
> [{cost: 44, cost_one: 1, cost_two: 5}]
> [{cost: 44, cost_one: 3, cost_two: 4}]
> [{cost: 44, cost_one: 2, cost_two: 3}]
> [{cost: 44, cost_one: 2, cost_two: 4}]
> [{cost: 44, cost_one: 3, cost_two: 4}]
> [{cost: 44, cost_one: 2, cost_two: 4}]
> [{cost: 44, cost_one: 2, cost_two: 3}]
> [{cost: 44, cost_one: 2, cost_two: 3}]
> [{cost: 44, cost_one: 2, cost_two: 3}]
> [{cost: 44, cost_one: 2, cost_two: 4}]
> [{cost: 44, cost_one: 1, cost_two: 4}]
> [{cost: 44, cost_one: 2, cost_two: 4}]
> [{cost: 44, cost_one: 1, cost_two: 3}]
> [{cost: 44, cost_one: 2, cost_two: 3}]
> [{cost: 44, cost_one: 1, cost_two: 4}]
> [{cost: 44, cost_one: 2, cost_two: 4}]
> [{cost: 43, cost_one: 5, cost_two: 4}]
> [{cost: 43, cost_one: 3, cost_two: 3}]
> [{cost: 43, cost_one: 3, cost_two: 3}]
> [{cost: 43, cost_one: 2, cost_two: 3}]
> [{cost: 43, cost_one: 2, cost_two: 5}]
> [{cost: 43, cost_one: 2, cost_two: 4}]
> [{cost: 42, cost_one: 2, cost_two: 1}]
> [{cost: 42, cost_one: 1, cost_two: 4}]
> [{cost: 42, cost_one: 2, cost_two: 3}]
> [{cost: 42, cost_one: 2, cost_two: 6}]
> [{cost: 42, cost_one: 1, cost_two: 2}]
> [{cost: 42, cost_one: 2, cost_two: 4}]
> [{cost: 42, cost_one: 3, cost_two: 5}]
> [{cost: 42, cost_one: 1, cost_two: 3}]
> [{cost: 42, cost_one: 2, cost_two: 4}]
> [{cost: 42, cost_one: 2, cost_two: 4}]
> [{cost: 42, cost_one: 1, cost_two: 3}]
> [{cost: 42, cost_one: 2, cost_two: 3}]
> [{cost: 42, cost_one: 2, cost_two: 2}]
> [{cost: 42, cost_one: 2, cost_two: 5}]
> [{cost: 42, cost_one: 2, cost_two: 4}]
> [{cost: 42, cost_one: 2, cost_two: 6}]
> [{cost: 42, cost_one: 2, cost_two: 3}]
> [{cost: 42, cost_one: 2, cost_two: 3}]
> [{cost: 42, cost_one: 2, cost_two: 3}]
> [{cost: 42, cost_one: 2, cost_two: 4}]
> [{cost: 42, cost_one: 2, cost_two: 3}]
> [{cost: 42, cost_one: 2, cost_two: 3}]
> [{cost: 42, cost_one: 2, cost_two: 5}]
> [{cost: 42, cost_one: 3, cost_two: 4}]
> [{cost: 42, cost_one: 3, cost_two: 4}]
> [{cost: 42, cost_one: 1, cost_two: 3}]
> [{cost: 42, cost_one: 3, cost_two: 3}]
> [{cost: 41, cost_one: 2, cost_two: 1}]
> [{cost: 41, cost_one: 2, cost_two: 3}]
> [{cost: 41, cost_one: 3, cost_two: 3}]
> [{cost: 41, cost_one: 2, cost_two: 4}]
> [{cost: 41, cost_one: 1, cost_two: 3}]
> [{cost: 41, cost_one: 3, cost_two: 5}]
> [{cost: 41, cost_one: 3, cost_two: 5}]
> [{cost: 41, cost_one: 3, cost_two: 3}]
> [{cost: 41, cost_one: 1, cost_two: 3}]
> [{cost: 41, cost_one: 3, cost_two: 5}]
> [{cost: 41, cost_one: 3, cost_two: 4}]
> [{cost: 41, cost_one: 1, cost_two: 4}]
> [{cost: 41, cost_one: 3, cost_two: 4}]
> [{cost: 41, cost_one: 1, cost_two: 4}]
> [{cost: 41, cost_one: 1, cost_two: 3}]
> [{cost: 41, cost_one: 1, cost_two: 4}]
> [{cost: 41, cost_one: 1, cost_two: 3}]
